video,frame,time_seconds,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,width,height,frame_local_instance_index,mask_area_px,mask_centroid_x,mask_centroid_y,mask_centroid_valid,polygon_points
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,193,3.219883,32,sports ball,0.751407,568.670,409.801,587.885,431.738,578.277,420.769,19.215,21.937,0,372,577.973,419.833,1,"571,410;570,411;569,412;569,413;569,414;569,415;569,416;569,417;569,418;569,419;569,420;569,421;569,422;569,423;569,424;569,425;569,426;570,427;571,428;572,429;573,430;574,430;575,430;576,430;577,430;578,430;579,430;580,430;581,430;582,430;583,430;584,429;585,429;586,429;586,428;586,427;587,426;587,425;587,424;587,423;587,422;587,421;587,420;587,419;587,418;587,417;587,416;587,415;587,414;586,413;586,412;585,411;584,410;583,410;582,410;581,410;580,410;579,410;578,410;577,410;576,410;575,410;574,410;572,410"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,193,3.219883,32,sports ball,0.702035,666.551,410.388,685.265,430.471,675.908,420.430,18.715,20.083,1,343,675.429,419.720,1,"670,410;669,411;668,412;667,413;667,414;667,415;667,416;667,417;667,418;667,419;667,420;667,421;667,422;667,423;667,424;667,425;667,426;667,427;667,428;668,429;669,429;670,429;671,429;672,429;673,429;674,429;675,429;676,429;677,429;678,429;679,429;680,429;681,429;682,429;683,428;684,427;684,426;684,425;684,424;684,423;684,422;684,421;684,420;684,419;684,418;684,417;684,416;684,415;684,414;683,413;683,412;682,411;681,410;680,410;679,410;678,410;677,410;676,410;675,410;674,410;673,410;672,410;671,410"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,193,3.219883,32,sports ball,0.700374,540.309,256.930,560.554,279.222,550.432,268.076,20.245,22.293,2,419,550.265,268.752,1,"543,258;543,259;542,260;541,261;541,262;541,263;541,264;541,265;541,266;541,267;541,268;541,269;541,270;541,271;541,272;541,273;541,274;541,275;541,276;541,277;542,277;543,278;544,279;545,280;546,280;547,280;548,280;549,280;550,280;551,280;552,280;553,280;554,280;555,279;556,278;557,278;558,278;558,277;559,276;559,275;560,274;560,273;560,272;560,271;560,270;560,269;560,268;560,267;560,266;560,265;560,264;560,263;560,262;559,261;558,260;557,259;556,258;555,258;554,258;553,258;552,258;551,258;550,258;544,258"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,193,3.219883,32,sports ball,0.696008,613.428,209.524,634.697,229.870,624.062,219.697,21.270,20.345,3,379,624.383,221.032,1,"615,212;615,213;615,214;615,215;615,216;615,217;615,218;615,219;615,220;615,221;615,222;615,223;615,224;615,225;615,226;615,227;615,228;616,229;617,230;618,231;619,231;620,231;621,231;622,231;623,231;624,231;625,231;626,231;627,231;628,231;629,230;630,229;631,228;632,227;633,227;634,226;634,225;635,224;635,223;635,222;635,221;635,220;635,219;635,218;635,217;635,216;634,215;633,214;632,213;632,212;631,212;630,212;629,212;628,212;627,212;626,212;625,212;624,212;623,212;622,212;621,212;620,212;619,212;616,212"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,193,3.219883,32,sports ball,0.660264,596.868,236.757,617.664,256.160,607.266,246.459,20.796,19.403,4,397,606.861,247.285,1,"598,238;597,239;597,240;597,241;597,242;597,243;597,244;597,245;597,246;597,247;597,248;597,249;597,250;597,251;597,252;597,253;597,254;598,255;599,256;600,257;601,257;602,257;603,257;604,257;605,257;606,257;607,257;608,257;609,257;610,257;611,257;612,257;613,256;614,255;615,254;616,253;617,252;618,251;618,250;618,249;618,248;618,247;618,246;618,245;618,244;618,243;617,242;616,241;615,240;614,239;613,238;612,238;611,238;610,238;609,238;608,238;607,238;606,238;605,238;604,238;603,238;602,238;601,238;599,238"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,194,3.236567,32,sports ball,0.776183,537.346,265.411,557.950,287.471,547.648,276.441,20.604,22.060,0,389,548.093,277.303,1,"542,267;541,268;540,269;539,270;539,271;539,272;539,273;539,274;539,275;539,276;539,277;539,278;539,279;539,280;539,281;539,282;539,283;539,284;539,285;540,285;541,286;542,287;543,288;544,288;545,288;546,288;547,288;548,288;549,288;550,288;551,288;552,288;553,287;554,286;555,285;556,284;557,283;558,282;558,281;558,280;558,279;558,278;558,277;558,276;558,275;558,274;558,273;558,272;557,271;556,270;555,269;554,268;553,267;552,267;551,267;550,267;549,267;548,267;547,267;546,267;545,267;544,267;543,267"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,194,3.236567,32,sports ball,0.674730,596.631,230.443,616.095,250.688,606.363,240.566,19.464,20.245,1,363,605.895,241.493,1,"599,232;598,233;597,233;597,234;597,235;597,236;597,237;597,238;597,239;597,240;597,241;597,242;597,243;597,244;597,245;597,246;597,247;597,248;597,249;598,249;599,249;600,250;601,251;602,252;603,252;604,252;605,252;606,252;607,252;608,252;609,252;610,251;611,250;612,249;613,248;614,247;615,246;616,245;616,244;616,243;616,242;616,241;616,240;616,239;616,238;616,237;615,236;614,235;613,234;612,233;611,232;610,232;609,232;608,232;607,232;606,232;605,232;604,232;603,232;602,232;601,232;600,232"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,194,3.236567,32,sports ball,0.605490,663.315,420.543,682.507,436.867,672.911,428.705,19.193,16.324,2,276,672.337,428.091,1,"665,421;664,422;664,423;664,424;664,425;664,426;664,427;664,428;664,429;664,430;664,431;664,432;664,433;664,434;664,435;664,436;665,436;666,436;667,436;668,436;669,436;670,436;671,436;672,436;673,436;674,436;675,436;676,435;677,434;678,433;679,433;680,432;681,431;682,430;682,429;682,428;682,427;682,426;682,425;682,424;682,423;681,422;680,421;679,421;678,421;677,421;676,421;675,421;674,421;673,421;672,421;671,421;670,421;669,421;668,421;667,421;666,421"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,194,3.236567,32,sports ball,0.499582,570.755,394.630,588.869,413.424,579.812,404.027,18.114,18.794,3,309,580.239,403.314,1,"575,394;574,395;573,396;572,397;572,398;572,399;572,400;572,401;572,402;572,403;572,404;572,405;572,406;572,407;572,408;572,409;573,409;574,410;575,411;576,412;577,412;578,412;579,413;580,413;581,413;582,413;583,413;584,413;585,413;586,413;587,412;588,411;588,410;588,409;588,408;588,407;588,406;588,405;588,404;588,403;588,402;588,401;588,400;588,399;588,398;588,397;587,396;586,395;585,394;584,394;583,394;582,394;581,394;580,394;579,394;578,394;577,394;576,394"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,194,3.236567,32,sports ball,0.430934,615.857,209.669,636.807,230.825,626.332,220.247,20.950,21.156,4,397,625.657,221.423,1,"616,212;616,213;616,214;616,215;616,216;616,217;616,218;616,219;616,220;616,221;616,222;616,223;616,224;616,225;616,226;616,227;617,228;618,228;619,229;619,230;619,231;620,232;621,232;622,232;623,232;624,232;625,232;626,232;627,232;628,232;629,232;630,232;631,232;631,231;631,230;632,229;633,228;634,228;635,228;635,227;635,226;636,225;636,224;636,223;636,222;636,221;636,220;636,219;636,218;636,217;635,216;635,215;634,214;634,213;634,212;633,212;632,212;631,212;630,212;629,212;628,212;627,212;626,212;617,212"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,195,3.253250,32,sports ball,0.724703,594.825,224.276,615.087,244.242,604.956,234.259,20.262,19.965,0,361,604.906,235.247,1,"596,226;596,227;596,228;596,229;596,230;596,231;596,232;596,233;596,234;596,235;596,236;596,237;596,238;596,239;596,240;596,241;596,242;597,243;598,244;599,245;600,245;601,245;602,245;603,245;604,245;605,245;606,245;607,245;608,245;609,244;610,244;611,244;612,243;613,242;614,241;614,240;614,239;615,238;615,237;615,236;615,235;615,234;615,233;615,232;614,231;614,230;614,229;613,229;612,228;611,227;611,226;610,226;609,226;608,226;607,226;606,226;605,226;604,226;603,226;602,226;601,226;600,226;599,226;597,226"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,195,3.253250,32,sports ball,0.629168,571.346,381.019,591.138,400.876,581.242,390.947,19.792,19.857,1,346,581.306,389.986,1,"574,381;573,382;572,383;572,384;572,385;572,386;572,387;572,388;572,389;572,390;572,391;572,392;572,393;572,394;572,395;572,396;573,396;574,396;575,397;576,397;577,398;578,399;579,400;580,400;581,400;582,400;583,400;584,400;585,400;586,400;587,399;587,398;588,397;589,396;590,396;591,395;591,394;591,393;591,392;591,391;591,390;591,389;591,388;591,387;591,386;591,385;590,385;589,385;588,384;588,383;588,382;587,381;586,381;585,381;584,381;583,381;582,381;581,381;580,381;579,381;578,381;577,381;576,381;575,381"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,195,3.253250,32,sports ball,0.474967,535.707,274.496,557.185,296.972,546.446,285.734,21.478,22.477,2,440,545.791,286.014,1,"539,275;539,276;539,277;538,278;537,278;536,279;536,280;536,281;536,282;536,283;536,284;536,285;536,286;536,287;536,288;536,289;536,290;536,291;536,292;536,293;536,294;537,295;538,296;539,297;540,297;541,297;542,297;543,297;544,297;545,297;546,297;547,297;548,297;549,297;550,297;551,297;552,296;553,295;554,294;555,293;556,292;556,291;556,290;556,289;556,288;556,287;556,286;556,285;556,284;556,283;556,282;556,281;556,280;555,279;554,278;554,277;553,276;552,275;551,275;550,275;549,275;548,275;547,275;540,275"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,195,3.253250,32,sports ball,0.394577,615.879,210.056,637.926,233.117,626.903,221.586,22.047,23.061,3,452,626.668,222.325,1,"619,212;619,213;618,214;617,215;616,216;616,217;616,218;616,219;616,220;616,221;616,222;616,223;616,224;616,225;616,226;616,227;616,228;616,229;617,230;618,231;619,232;620,233;621,233;622,233;623,233;624,233;625,233;626,233;627,233;628,233;629,233;630,233;631,233;632,233;633,232;634,232;635,231;635,230;635,229;636,228;637,227;638,226;638,225;638,224;638,223;638,222;638,221;638,220;638,219;638,218;638,217;637,217;636,216;636,215;636,214;635,213;634,212;633,212;632,212;631,212;630,212;629,212;628,212;620,212"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,196,3.269933,32,sports ball,0.732250,534.453,285.599,554.388,307.341,544.420,296.470,19.935,21.742,0,389,544.198,296.817,1,"538,287;537,288;536,289;535,289;535,290;535,291;535,292;535,293;535,294;535,295;535,296;535,297;535,298;535,299;535,300;535,301;535,302;535,303;535,304;535,305;536,306;537,307;538,307;539,307;540,307;541,307;542,307;543,307;544,307;545,307;546,307;547,307;548,307;549,306;550,306;551,305;552,304;552,303;553,302;554,302;554,301;554,300;554,299;554,298;554,297;554,296;554,295;554,294;554,293;554,292;554,291;554,290;553,289;552,288;551,287;550,287;549,287;548,287;547,287;546,287;545,287;544,287;543,287;539,287"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,196,3.269933,32,sports ball,0.716276,593.199,220.239,614.579,239.530,603.889,229.885,21.380,19.291,1,366,603.109,230.544,1,"595,222;594,223;593,224;593,225;593,226;593,227;593,228;593,229;593,230;593,231;593,232;593,233;593,234;593,235;593,236;594,236;595,237;596,238;597,239;598,239;599,240;600,240;601,240;602,240;603,240;604,240;605,240;606,240;607,240;608,239;609,239;610,238;611,237;612,236;613,235;614,234;614,233;614,232;614,231;614,230;614,229;614,228;614,227;613,226;612,225;611,224;611,223;611,222;610,222;609,222;608,222;607,222;606,222;605,222;604,222;603,222;602,222;601,222;600,222;599,222;598,222;597,222;596,222"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,196,3.269933,32,sports ball,0.538467,574.181,367.234,591.441,385.532,582.811,376.383,17.259,18.298,2,300,582.997,376.393,1,"575,368;575,369;575,370;575,371;575,372;575,373;575,374;575,375;575,376;575,377;575,378;575,379;575,380;575,381;575,382;575,383;576,384;577,385;578,385;579,385;580,385;581,385;582,385;583,385;584,385;585,385;586,385;587,385;588,385;589,385;590,385;590,384;591,383;591,382;591,381;591,380;591,379;591,378;591,377;591,376;591,375;591,374;591,373;591,372;591,371;591,370;591,369;590,368;589,368;588,368;587,368;586,368;585,368;584,368;583,368;582,368;581,368;580,368;579,368;578,368;577,368;576,368"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,196,3.269933,32,sports ball,0.532562,616.969,215.049,638.579,234.318,627.774,224.683,21.610,19.269,3,366,627.828,225.538,1,"621,217;620,218;620,219;619,220;618,221;617,221;617,222;617,223;617,224;617,225;617,226;617,227;617,228;617,229;617,230;618,231;619,232;620,232;621,233;622,233;623,233;624,234;625,235;626,235;627,235;628,235;629,235;630,235;631,235;632,235;633,235;634,234;635,233;636,232;637,231;638,230;638,229;638,228;638,227;638,226;638,225;638,224;638,223;638,222;638,221;638,220;638,219;637,218;636,217;635,217;634,217;633,217;632,217;631,217;630,217;629,217;628,217;627,217;626,217;625,217;624,217;623,217;622,217"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,197,3.286617,32,sports ball,0.716909,592.934,215.773,614.043,234.341,603.489,225.057,21.110,18.568,0,374,602.933,225.762,1,"595,217;594,218;593,219;593,220;593,221;593,222;593,223;593,224;593,225;593,226;593,227;593,228;593,229;593,230;593,231;593,232;593,233;594,233;595,233;596,234;597,235;598,235;599,235;600,235;601,235;602,235;603,235;604,235;605,235;606,235;607,235;608,235;609,234;610,233;611,232;612,231;613,230;614,229;614,228;614,227;614,226;614,225;614,224;614,223;614,222;614,221;613,221;612,221;611,220;611,219;611,218;610,217;609,217;608,217;607,217;606,217;605,217;604,217;603,217;602,217;601,217;600,217;599,217;596,217"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,197,3.286617,32,sports ball,0.530771,620.887,216.982,640.332,236.961,630.609,226.971,19.445,19.980,1,358,630.324,227.617,1,"624,218;624,219;623,220;622,221;621,221;621,222;621,223;621,224;621,225;621,226;621,227;621,228;621,229;621,230;621,231;621,232;621,233;622,234;623,235;624,236;624,237;625,237;626,237;627,237;628,237;629,237;630,237;631,237;632,237;633,237;634,237;635,237;636,237;637,236;638,236;638,235;639,234;640,233;640,232;640,231;640,230;640,229;640,228;640,227;640,226;640,225;640,224;639,223;639,222;638,221;637,221;636,220;636,219;636,218;635,218;634,218;633,218;632,218;631,218;630,218;629,218;628,218;627,218;625,218"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,197,3.286617,32,sports ball,0.267138,575.362,352.794,591.705,376.031,583.534,364.412,16.343,23.237,2,362,583.434,364.215,1,"578,353;577,354;576,355;576,356;576,357;576,358;576,359;576,360;576,361;576,362;576,363;576,364;576,365;576,366;576,367;576,368;576,369;576,370;576,371;576,372;576,373;577,374;578,375;579,376;580,376;581,376;582,376;583,376;584,376;585,376;586,376;587,376;588,375;589,374;590,373;591,372;591,371;591,370;591,369;591,368;591,367;591,366;591,365;591,364;591,363;591,362;591,361;591,360;591,359;591,358;591,357;591,356;591,355;590,354;589,353;588,353;587,353;586,353;585,353;584,353;583,353;582,353;581,353;579,353"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,197,3.286617,32,sports ball,0.233215,531.958,295.622,553.194,316.957,542.576,306.290,21.236,21.335,3,430,541.830,306.388,1,"535,296;534,297;533,298;532,299;532,300;532,301;532,302;532,303;532,304;532,305;532,306;532,307;532,308;532,309;532,310;532,311;532,312;532,313;532,314;533,315;534,316;535,317;536,317;537,317;538,317;539,317;540,317;541,317;542,317;543,317;544,317;545,317;546,317;547,317;548,317;549,316;550,315;550,314;551,313;551,312;552,311;552,310;552,309;552,308;552,307;552,306;552,305;552,304;552,303;552,302;552,301;552,300;551,299;551,298;550,297;549,296;548,296;547,296;546,296;545,296;544,296;543,296;542,296;536,296"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,198,3.303300,32,sports ball,0.771250,592.335,211.178,611.446,229.913,601.890,220.546,19.112,18.735,0,327,601.618,221.676,1,"595,213;594,214;593,215;593,216;593,217;593,218;593,219;593,220;593,221;593,222;593,223;593,224;593,225;593,226;593,227;593,228;593,229;594,229;595,229;596,230;596,231;597,231;598,231;599,231;600,231;601,231;602,231;603,231;604,231;605,231;606,231;607,231;607,230;607,229;608,228;609,227;610,226;610,225;611,224;611,223;611,222;611,221;611,220;611,219;611,218;611,217;611,216;610,215;609,214;608,213;607,213;606,213;605,213;604,213;603,213;602,213;601,213;600,213;599,213;598,213;597,213;596,213"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,198,3.303300,32,sports ball,0.762704,530.817,305.811,550.690,329.236,540.754,317.523,19.873,23.424,1,416,540.817,317.798,1,"533,307;532,308;532,309;532,310;532,311;532,312;532,313;532,314;532,315;532,316;532,317;532,318;532,319;532,320;532,321;532,322;532,323;532,324;532,325;532,326;532,327;533,328;534,329;535,329;536,329;537,329;538,329;539,329;540,329;541,329;542,329;543,329;544,329;545,329;546,328;547,327;548,326;548,325;549,324;550,323;551,322;551,321;551,320;551,319;551,318;551,317;551,316;551,315;551,314;551,313;551,312;550,311;549,311;548,310;547,309;547,308;547,307;546,307;545,307;544,307;543,307;542,307;541,307;534,307"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,198,3.303300,32,sports ball,0.753541,620.880,220.824,640.364,240.445,630.622,230.635,19.484,19.621,2,373,630.515,231.164,1,"623,222;622,223;621,224;621,225;621,226;621,227;621,228;621,229;621,230;621,231;621,232;621,233;621,234;621,235;621,236;621,237;622,238;623,239;624,239;625,240;625,241;626,241;627,241;628,241;629,241;630,241;631,241;632,241;633,241;634,241;635,241;636,241;637,240;638,239;639,238;640,237;640,236;640,235;640,234;640,233;640,232;640,231;640,230;640,229;640,228;640,227;640,226;640,225;639,224;639,223;639,222;638,222;637,222;636,222;635,222;634,222;633,222;632,222;631,222;630,222;629,222;628,222;627,222;624,222"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,198,3.303300,32,sports ball,0.711252,576.418,340.207,592.040,360.584,584.229,350.395,15.622,20.377,3,301,584.419,350.362,1,"578,341;577,342;577,343;577,344;577,345;577,346;577,347;577,348;577,349;577,350;577,351;577,352;577,353;577,354;577,355;577,356;577,357;578,358;579,359;580,359;581,360;582,360;583,360;584,360;585,360;586,360;587,360;588,360;589,360;590,360;591,359;591,358;591,357;592,356;592,355;592,354;592,353;592,352;592,351;592,350;592,349;592,348;592,347;592,346;592,345;592,344;591,343;590,342;589,341;588,341;587,341;586,341;585,341;584,341;583,341;582,341;581,341;580,341;579,341"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,199,3.319983,32,sports ball,0.789054,527.973,318.453,548.737,340.298,538.355,329.375,20.764,21.845,0,406,537.837,329.335,1,"532,319;532,320;532,321;531,322;530,322;529,322;528,323;528,324;528,325;528,326;528,327;528,328;528,329;528,330;528,331;528,332;528,333;528,334;528,335;528,336;529,337;530,338;531,339;532,339;533,340;534,340;535,340;536,340;537,340;538,340;539,340;540,340;541,340;542,340;543,339;544,338;545,337;546,336;547,335;548,334;548,333;548,332;548,331;548,330;548,329;548,328;548,327;548,326;548,325;548,324;548,323;547,323;546,322;546,321;545,320;544,319;543,319;542,319;541,319;540,319;539,319;538,319;537,319;533,319"
