video,frame,time_seconds,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,width,height,frame_local_instance_index,mask_area_px,mask_centroid_x,mask_centroid_y,mask_centroid_valid,polygon_points
identical_balls_trick_000_018.mp4,876,14.614600,32,sports ball,0.283014,607.125,494.709,657.458,551.846,632.291,523.277,50.333,57.137,1,1927,631.988,518.492,1,"620,495;618,496;616,498;614,499;612,500;612,502;610,504;609,506;608,508;608,510;608,512;608,514;608,516;608,518;608,520;608,522;610,524;612,526;613,528;613,530;614,531;615,533;615,535;616,537;616,539;617,541;617,543;619,544;619,546;621,548;623,550;625,550;627,550;629,550;631,550;632,549;632,547;632,545;631,543;631,541;630,539;629,537;628,535;627,533;626,531;626,529;626,527;628,526;630,524;632,524;634,526;636,527;638,529;640,531;641,533;643,535;644,537;645,539;647,540;649,540;651,540;653,539;655,538;621,495"
identical_balls_trick_000_018.mp4,877,14.631283,32,sports ball,0.694073,431.412,134.803,482.568,186.277,456.990,160.540,51.156,51.474,0,2144,456.996,161.868,1,"444,138;442,140;440,140;439,142;437,143;435,145;434,147;433,148;432,150;432,152;432,154;432,156;432,158;432,160;432,162;432,164;432,166;432,168;433,170;434,171;435,173;436,175;437,177;439,179;441,181;443,183;445,184;447,184;448,186;450,186;452,187;454,187;456,187;458,187;460,187;462,187;464,187;466,187;468,186;470,184;472,183;474,182;475,181;477,179;479,178;480,176;481,174;482,172;482,170;482,168;482,166;482,164;482,162;482,160;482,158;482,156;481,154;480,152;479,150;479,148;478,146;476,144;474,142;445,138"
identical_balls_trick_000_018.mp4,877,14.631283,32,sports ball,0.418408,615.903,518.776,665.219,576.381,640.561,547.579,49.316,57.605,1,1994,640.179,543.155,1,"627,519;626,521;624,523;622,524;620,526;619,528;617,530;616,532;616,534;616,536;616,538;616,540;616,542;616,544;616,546;617,548;619,550;621,552;623,554;623,556;623,558;624,560;624,562;624,564;625,566;625,568;627,570;628,572;630,574;632,575;634,575;636,575;638,574;638,572;639,570;638,568;637,566;636,564;636,562;635,560;635,558;635,556;635,554;636,552;638,552;640,553;642,554;644,556;646,558;648,560;649,562;651,564;653,566;655,567;657,568;659,567;660,565;661,563;662,561;663,559;664,557;664,555;664,553;628,519"
identical_balls_trick_000_018.mp4,878,14.647967,32,sports ball,0.695654,623.619,540.786,672.885,595.581,648.252,568.183,49.266,54.795,0,1996,648.162,563.842,1,"636,540;634,542;632,544;630,545;629,547;627,549;625,551;624,553;624,555;624,557;624,559;624,561;624,563;624,565;624,567;624,569;624,571;626,571;628,572;629,574;631,576;632,578;632,580;633,582;633,584;634,586;635,588;636,590;637,592;639,593;641,593;643,593;645,593;647,593;647,591;646,589;646,587;646,585;646,583;646,581;647,579;648,577;650,579;652,579;654,580;656,582;657,584;659,584;661,586;663,588;665,587;667,587;668,585;669,583;670,581;671,579;671,577;672,575;672,573;672,571;672,569;672,567;671,565;637,540"
identical_balls_trick_000_018.mp4,878,14.647967,32,sports ball,0.531344,433.364,139.875,483.399,191.301,458.382,165.588,50.035,51.427,1,2110,458.423,166.618,1,"447,142;445,143;443,145;441,146;439,148;437,150;436,152;435,154;435,156;435,158;435,160;435,162;435,164;435,166;435,168;435,170;435,172;435,174;435,176;435,178;436,180;438,182;440,184;442,186;444,188;446,189;448,190;450,191;452,191;454,192;456,192;458,192;460,192;462,192;464,192;466,192;468,191;470,190;472,188;474,188;476,186;478,184;479,182;480,180;481,178;482,176;483,174;483,172;483,170;483,168;483,166;483,164;483,162;483,160;483,158;481,156;480,154;479,152;478,150;476,148;474,147;472,146;471,144;448,142"
identical_balls_trick_000_018.mp4,878,14.647967,32,sports ball,0.203892,625.252,663.109,667.820,706.215,646.536,684.662,42.569,43.106,2,1481,645.830,681.626,1,"633,662;631,663;629,664;627,666;625,667;625,669;625,671;625,673;625,675;625,677;625,679;626,681;628,683;629,685;630,686;632,688;632,690;632,692;632,694;631,696;630,698;629,700;630,702;632,703;634,703;636,703;638,703;640,703;642,701;644,702;646,702;648,702;650,702;652,702;654,702;656,701;658,700;660,699;662,697;663,695;664,693;664,691;666,689;667,687;667,685;667,683;667,681;667,679;667,677;666,675;665,673;663,671;662,669;660,667;659,665;658,663;656,662;654,662;652,662;650,662;648,662;646,662;644,662;634,662"
identical_balls_trick_000_018.mp4,879,14.664650,32,sports ball,0.768959,434.601,147.260,484.559,198.066,459.580,172.663,49.958,50.805,0,2143,459.384,173.691,1,"446,150;444,151;442,153;440,154;438,156;437,158;435,160;435,162;435,164;435,166;435,168;435,170;435,172;435,174;435,176;435,178;435,180;435,182;436,184;437,186;438,187;439,189;440,191;442,192;444,193;446,195;448,196;450,197;452,198;454,199;456,199;458,199;460,199;462,199;464,199;466,199;468,199;470,198;472,196;474,196;476,194;478,192;479,191;481,189;482,187;483,185;484,183;484,181;484,179;484,177;484,175;484,173;484,171;484,169;484,167;484,165;483,163;482,161;480,159;480,157;478,155;476,153;474,152;447,150"
identical_balls_trick_000_018.mp4,879,14.664650,32,sports ball,0.722141,631.680,556.957,682.062,610.478,656.871,583.718,50.381,53.521,1,2035,656.605,580.215,1,"647,556;645,557;643,558;641,560;639,561;637,562;636,564;634,566;633,568;633,570;632,572;632,574;632,576;632,578;632,580;632,582;632,584;632,586;632,588;633,590;635,591;637,592;639,593;641,595;641,597;643,599;644,601;645,603;647,605;648,607;649,608;651,608;653,608;655,608;655,606;656,604;656,602;656,600;658,598;660,598;662,599;664,600;666,601;668,602;670,603;672,604;674,604;676,603;676,601;678,599;679,597;680,595;682,593;682,591;682,589;682,587;682,585;682,583;680,582;678,580;678,578;678,576;678,574;648,556"
identical_balls_trick_000_018.mp4,880,14.681333,32,sports ball,0.693387,436.408,156.254,486.003,207.350,461.205,181.802,49.595,51.096,0,2107,461.069,182.921,1,"449,159;447,160;445,162;443,163;441,165;439,167;438,169;437,171;437,173;437,175;437,177;437,179;437,181;437,183;437,185;437,187;437,189;437,191;437,193;439,195;440,197;441,199;442,201;444,201;446,203;448,204;450,205;452,207;454,207;456,208;458,208;460,208;462,208;464,208;466,208;468,208;470,207;472,207;474,205;476,204;478,202;480,200;482,198;483,196;484,194;486,192;486,190;486,188;486,186;486,184;486,182;486,180;486,178;486,176;485,174;484,172;483,170;482,168;480,167;480,165;478,163;476,163;474,161;450,159"
identical_balls_trick_000_018.mp4,880,14.681333,32,sports ball,0.395549,640.481,566.352,690.125,620.387,665.303,593.370,49.645,54.035,1,2070,664.976,589.685,1,"655,565;653,566;651,568;649,569;647,570;645,572;643,574;641,576;641,578;641,580;641,582;641,584;641,586;641,588;641,590;641,592;641,594;641,596;641,598;641,600;642,601;644,602;646,603;648,604;650,604;651,606;652,608;652,610;653,612;654,614;656,616;657,618;659,618;661,618;663,618;664,617;666,615;666,613;667,611;668,609;670,609;672,609;674,610;676,610;678,612;680,612;682,612;684,611;686,609;687,607;688,605;689,603;690,601;690,599;690,597;690,595;690,593;689,591;688,589;687,587;687,585;686,583;686,581;656,565"
identical_balls_trick_000_018.mp4,880,14.681333,32,sports ball,0.176926,607.602,662.433,651.354,706.312,629.478,684.372,43.752,43.879,2,1631,628.616,681.475,1,"618,660;616,662;614,663;613,664;611,666;609,667;608,669;608,671;608,673;608,675;608,677;608,679;608,681;608,683;610,685;611,687;611,689;611,691;611,693;611,695;611,697;611,699;611,701;613,703;615,703;617,703;619,703;621,703;623,703;625,703;627,703;629,703;631,703;633,703;635,702;637,702;639,700;641,700;643,698;645,696;647,694;649,692;650,690;651,688;651,686;651,684;651,682;651,680;651,678;651,676;650,674;648,672;646,670;646,668;645,667;643,665;642,663;640,662;638,660;636,660;634,660;632,660;630,660;619,660"
identical_balls_trick_000_018.mp4,881,14.698017,32,sports ball,0.781066,437.322,167.313,488.107,218.170,462.714,192.742,50.785,50.857,0,2159,462.109,193.480,1,"451,169;449,171;447,172;445,173;444,174;442,176;440,177;440,179;438,181;437,183;437,185;437,187;437,189;437,191;437,193;437,195;437,197;437,199;437,201;439,203;440,205;440,207;442,209;444,211;446,212;447,214;449,215;451,216;453,217;455,217;456,219;458,219;460,219;462,219;464,219;466,219;468,219;470,219;471,218;473,217;475,216;477,215;479,213;481,211;483,209;484,207;486,205;487,203;487,201;488,199;488,197;488,195;488,193;488,191;488,189;488,187;487,185;486,183;484,181;483,179;481,177;479,175;477,173;452,169"
identical_balls_trick_000_018.mp4,881,14.698017,32,sports ball,0.501114,648.328,569.020,696.666,621.648,672.497,595.334,48.338,52.628,1,2052,672.116,591.775,1,"660,568;658,569;656,570;654,571;652,573;650,575;649,577;649,579;649,581;649,583;649,585;649,587;649,589;649,591;649,593;649,595;649,597;649,599;649,601;649,603;649,605;650,606;652,606;654,608;656,608;658,609;660,610;661,612;662,614;664,616;665,618;667,620;669,620;671,620;673,620;674,618;675,616;676,614;677,612;679,612;681,612;683,612;685,613;687,613;689,613;691,613;692,611;694,609;694,607;695,605;696,603;696,601;696,599;696,597;696,595;696,593;696,591;696,589;695,587;695,585;694,583;694,581;693,579;661,568"
identical_balls_trick_000_018.mp4,881,14.698017,32,sports ball,0.398121,600.399,652.914,645.134,696.200,622.766,674.557,44.735,43.286,2,1670,621.202,672.539,1,"612,651;610,653;608,654;606,655;604,655;602,657;601,659;601,661;601,663;601,665;601,667;601,669;601,671;601,673;601,675;601,677;601,679;601,681;601,683;601,685;601,687;603,689;604,691;606,693;608,693;610,694;612,694;614,694;616,694;618,694;620,694;622,694;624,694;626,693;628,693;630,693;632,691;634,691;636,689;638,687;639,685;641,684;643,682;644,680;644,678;644,676;644,674;644,672;644,670;644,668;643,666;642,664;641,663;640,661;639,659;638,657;636,655;634,654;632,652;630,651;628,651;626,651;624,651;613,651"
identical_balls_trick_000_018.mp4,882,14.714700,32,sports ball,0.791014,438.795,180.346,488.823,231.539,463.809,205.942,50.027,51.193,0,2092,463.679,206.986,1,"452,183;450,184;448,185;447,187;445,187;443,189;443,191;441,192;440,194;440,196;440,198;440,200;440,202;440,204;440,206;440,208;440,210;440,212;440,214;440,216;441,218;441,220;443,221;444,223;446,224;448,226;449,228;451,228;453,230;455,231;457,232;459,232;461,232;463,232;465,232;467,232;469,232;471,232;473,231;475,231;476,229;478,229;480,227;482,225;484,223;486,221;487,219;487,217;488,215;488,213;488,211;488,209;488,207;488,205;488,203;488,201;488,199;487,197;486,195;485,193;483,191;481,189;479,187;453,183"
identical_balls_trick_000_018.mp4,882,14.714700,32,sports ball,0.728734,652.402,563.327,700.493,615.802,676.448,589.564,48.091,52.475,1,1973,676.248,585.756,1,"664,563;662,564;660,565;658,566;656,568;655,570;653,572;653,574;653,576;653,578;653,580;653,582;653,584;653,586;653,588;653,590;653,592;653,594;653,596;653,598;653,600;654,601;656,601;658,601;660,601;662,603;664,603;666,604;668,606;669,608;670,610;671,612;672,613;674,613;676,613;678,613;679,612;680,610;680,608;682,606;684,605;686,605;688,605;690,606;692,606;694,606;696,606;697,604;698,602;699,600;699,598;700,596;700,594;700,592;700,590;700,588;700,586;700,584;700,582;699,580;698,578;698,576;697,574;665,563"
identical_balls_trick_000_018.mp4,882,14.714700,32,sports ball,0.713888,595.945,638.741,640.157,680.593,618.051,659.667,44.212,41.852,2,1585,616.168,657.368,1,"601,638;599,640;598,642;596,643;596,645;596,647;596,649;596,651;596,653;596,655;596,657;596,659;596,661;596,663;596,665;596,667;596,669;597,671;597,673;598,674;600,676;601,677;603,677;605,678;607,677;609,677;611,677;613,678;615,678;617,678;619,678;621,677;623,677;625,676;627,675;629,674;631,673;631,671;633,669;635,667;637,666;639,665;639,663;640,661;640,659;640,657;640,655;639,653;639,651;637,649;636,647;635,645;633,643;632,641;631,639;629,639;627,638;625,638;623,638;621,638;619,638;617,638;615,638;602,638"
identical_balls_trick_000_018.mp4,883,14.731383,32,sports ball,0.715613,440.059,196.406,490.981,247.085,465.520,221.746,50.923,50.678,0,2124,465.483,222.719,1,"453,199;451,200;449,202;447,203;446,205;444,207;442,209;441,211;441,213;441,215;441,217;441,219;441,221;441,223;441,225;441,227;441,229;441,231;441,233;443,235;444,237;446,239;448,241;450,243;452,244;454,245;456,246;458,248;460,248;462,248;464,248;466,248;468,248;470,248;472,248;474,247;476,245;478,245;480,243;482,242;484,240;486,238;487,236;489,234;490,232;491,230;491,228;491,226;491,224;491,222;491,220;491,218;491,216;490,214;489,213;488,211;487,209;486,207;484,205;482,203;480,201;478,200;476,199;454,199"
identical_balls_trick_000_018.mp4,883,14.731383,32,sports ball,0.632777,589.904,618.549,635.853,658.181,612.879,638.365,45.948,39.632,1,1520,611.026,635.868,1,"599,617;597,618;595,619;593,621;591,623;591,625;591,627;591,629;591,631;591,633;591,635;591,637;591,639;591,641;591,643;591,645;591,647;591,649;591,651;591,653;593,654;595,655;597,655;599,655;601,655;603,655;605,655;607,655;609,655;611,655;613,655;615,654;617,654;619,654;621,653;623,651;625,649;627,648;629,647;631,646;633,645;635,643;635,641;635,639;635,637;635,635;635,633;634,631;633,630;631,628;631,626;630,624;628,622;626,620;624,618;622,617;620,617;618,617;616,617;614,617;612,617;610,617;608,617;600,617"
identical_balls_trick_000_018.mp4,883,14.731383,32,sports ball,0.530314,653.992,549.407,703.417,602.832,678.704,576.119,49.425,53.425,2,1971,678.790,572.014,1,"667,549;665,551;663,551;661,552;659,554;657,556;655,558;655,560;655,562;655,564;655,566;655,568;655,570;655,572;656,574;656,576;656,578;656,580;656,582;656,584;657,585;659,587;661,587;663,587;665,588;667,588;669,590;669,592;671,593;671,595;672,597;673,599;675,601;677,601;679,601;681,601;682,600;682,598;683,596;683,594;683,592;685,590;687,591;689,591;691,591;693,591;695,592;697,591;699,591;700,589;701,587;702,585;703,583;703,581;703,579;703,577;703,575;703,573;703,571;703,569;702,567;700,565;699,563;668,549"
identical_balls_trick_000_018.mp4,884,14.748067,32,sports ball,0.449707,441.641,214.206,492.292,264.744,466.967,239.475,50.651,50.538,0,2128,466.894,239.981,1,"453,216;451,218;449,220;447,222;445,224;444,226;443,228;443,230;443,232;443,234;443,236;443,238;443,240;443,242;443,244;443,246;443,248;443,250;444,252;445,254;447,256;448,258;450,260;452,261;454,262;456,263;457,265;459,265;461,265;463,265;465,265;467,265;469,265;471,265;473,265;475,264;477,263;479,262;481,261;483,260;485,258;486,257;488,255;490,253;490,251;491,249;492,247;492,245;492,243;492,241;492,239;492,237;492,235;492,233;491,231;491,229;489,227;488,225;486,223;484,221;482,220;480,218;478,216;454,216"
identical_balls_trick_000_018.mp4,884,14.748067,32,sports ball,0.321430,655.166,529.242,704.862,578.064,680.014,553.653,49.696,48.822,1,1902,679.909,550.318,1,"668,528;666,530;664,532;662,533;660,535;658,537;656,537;656,539;656,541;656,543;656,545;656,547;656,549;656,551;656,553;656,555;656,557;656,559;656,561;656,563;658,564;660,565;662,565;664,565;666,566;668,567;670,569;671,571;672,573;672,575;674,576;676,576;678,576;680,576;682,576;683,575;683,573;683,571;683,569;685,567;687,568;689,568;691,568;693,569;695,569;697,569;699,569;701,569;702,567;703,565;704,563;704,561;704,559;704,557;704,555;704,553;704,551;704,549;704,547;704,545;703,543;703,541;701,540;669,528"
identical_balls_trick_000_018.mp4,884,14.748067,32,sports ball,0.213565,584.808,591.553,630.647,630.924,607.727,611.239,45.838,39.370,2,1530,605.607,609.359,1,"595,590;593,592;591,593;589,595;587,597;585,599;585,601;585,603;585,605;585,607;585,609;585,611;585,613;585,615;585,617;585,619;585,621;585,623;585,625;586,627;588,628;590,629;592,628;594,628;596,628;598,628;600,629;602,629;604,629;606,629;607,627;609,626;611,626;613,626;615,626;617,625;619,625;621,623;623,621;625,620;627,618;629,618;630,617;630,615;630,613;630,611;630,609;629,607;628,605;627,603;626,601;625,599;624,597;622,595;620,593;619,592;617,590;615,590;613,590;611,590;609,590;607,590;605,590;596,590"
identical_balls_trick_000_018.mp4,885,14.764750,32,sports ball,0.481774,443.229,233.962,493.813,284.215,468.521,259.088,50.584,50.253,0,2125,468.440,259.557,1,"455,236;453,237;451,238;449,240;448,242;446,244;445,246;444,248;444,250;444,252;444,254;444,256;444,258;444,260;444,262;444,264;444,266;444,268;445,270;446,272;448,274;449,276;450,277;452,278;454,280;456,281;458,282;460,283;462,285;464,285;466,285;468,285;470,285;472,285;474,285;476,284;478,283;480,282;482,281;484,280;486,278;488,276;490,274;491,272;492,270;494,269;494,267;494,265;494,263;494,261;494,259;494,257;494,255;494,253;493,251;491,249;490,247;490,245;488,243;486,241;484,239;482,238;480,237;456,236"
identical_balls_trick_000_018.mp4,885,14.764750,32,sports ball,0.389148,577.724,559.677,624.506,594.554,601.115,577.116,46.782,34.877,1,1383,600.366,575.601,1,"587,559;586,561;584,563;582,565;580,567;579,569;579,571;579,573;579,575;579,577;579,579;579,581;579,583;579,585;579,587;579,589;579,591;580,592;582,592;584,592;586,592;588,592;590,592;592,592;594,592;596,592;598,592;600,592;602,592;604,591;606,591;608,591;610,590;612,589;614,589;616,588;618,587;619,586;621,585;623,584;623,582;624,580;624,578;624,576;624,574;624,572;624,570;622,568;620,566;619,564;618,562;616,560;614,559;612,559;610,559;608,559;606,559;604,559;602,559;600,559;598,559;596,559;594,559;588,559"
identical_balls_trick_000_018.mp4,886,14.781433,32,sports ball,0.709427,444.853,255.966,494.964,305.979,469.908,280.972,50.112,50.013,0,2133,469.863,281.134,1,"460,257;458,258;456,259;454,260;452,262;450,264;448,266;447,268;446,270;445,271;445,273;445,275;445,277;445,279;445,281;445,283;445,285;445,287;445,289;446,291;447,293;449,295;450,297;452,299;454,301;456,302;458,304;460,305;462,306;464,306;466,306;468,306;470,306;472,306;474,306;476,306;478,306;480,305;482,303;484,302;486,302;488,300;490,298;491,296;492,294;493,292;495,290;495,288;495,286;495,284;495,282;495,280;495,278;495,276;495,274;494,272;494,270;492,269;491,267;490,265;488,263;486,261;484,259;461,257"
identical_balls_trick_000_018.mp4,886,14.781433,32,sports ball,0.589547,572.977,520.207,620.327,555.373,596.652,537.790,47.351,35.167,1,1377,595.826,536.657,1,"584,520;582,522;580,524;579,525;577,527;575,529;575,531;573,532;573,534;573,536;573,538;573,540;573,542;573,544;573,546;573,548;573,550;573,552;575,552;577,552;579,552;581,550;583,550;585,550;587,550;589,551;589,553;591,554;593,554;595,553;597,551;599,551;601,550;603,550;605,550;607,550;609,551;611,551;613,550;615,549;617,548;619,547;620,545;620,543;620,541;620,539;620,537;619,535;619,533;618,531;616,529;615,527;614,525;612,523;610,521;608,520;606,520;604,520;602,520;600,520;598,520;596,520;594,520;585,520"
identical_balls_trick_000_018.mp4,886,14.781433,32,sports ball,0.332825,649.314,479.838,701.371,531.495,675.343,505.666,52.057,51.657,2,1962,674.962,501.077,1,"663,479;661,480;659,482;657,483;656,485;655,487;653,489;651,491;650,493;649,495;649,497;649,499;649,501;649,503;649,505;649,507;649,509;649,511;649,513;651,515;653,517;655,516;657,516;659,516;661,516;663,516;665,517;667,519;669,520;670,522;672,524;674,526;675,528;676,530;678,530;680,530;682,530;683,529;684,527;684,525;684,523;684,521;684,519;684,517;684,515;686,513;688,513;690,513;692,514;694,514;696,515;698,515;700,513;702,512;702,510;702,508;702,506;702,504;702,502;702,500;702,498;700,496;699,494;664,479"
identical_balls_trick_000_018.mp4,887,14.798117,32,sports ball,0.274531,447.327,279.660,495.965,329.454,471.646,304.557,48.637,49.794,0,2063,471.136,304.868,1,"457,281;456,283;454,285;452,287;450,289;448,291;448,293;448,295;448,297;448,299;448,301;448,303;448,305;448,307;448,309;448,311;448,313;448,315;448,317;450,318;451,320;452,322;454,324;456,326;458,327;460,328;462,329;464,330;466,330;468,330;470,330;472,330;474,330;476,330;478,329;480,327;482,327;484,326;486,326;487,324;489,323;491,322;492,320;493,318;494,317;495,315;495,313;495,311;495,309;495,307;495,305;495,303;495,301;495,299;495,297;495,295;495,293;493,291;491,289;489,287;487,285;485,284;483,282;458,281"
identical_balls_trick_000_018.mp4,887,14.798117,32,sports ball,0.186105,569.326,480.357,617.770,520.810,593.548,500.583,48.444,40.453,1,1443,594.837,497.235,1,"581,480;579,482;577,483;576,485;574,487;572,488;571,490;570,492;569,494;569,496;569,498;569,500;569,502;569,504;569,506;570,507;572,507;574,507;576,507;578,506;580,507;582,507;584,508;586,510;587,512;587,514;588,516;590,515;592,513;592,511;594,510;596,509;598,509;600,509;602,509;604,511;605,513;605,515;607,517;609,518;611,518;613,518;615,516;616,514;618,512;618,510;618,508;618,506;618,504;618,502;618,500;618,498;618,496;617,495;615,493;615,491;614,489;612,487;611,485;610,483;608,482;606,480;604,480;582,480"
identical_balls_trick_000_018.mp4,888,14.814800,32,sports ball,0.818370,448.314,305.642,497.535,355.206,472.924,330.424,49.222,49.564,0,2067,472.962,330.587,1,"460,307;458,309;456,311;454,313;452,315;451,317;450,319;449,320;449,322;449,324;449,326;449,328;449,330;449,332;449,334;449,336;449,338;449,340;450,342;452,344;452,346;454,347;455,349;457,351;459,351;461,353;463,354;465,355;467,355;469,355;471,355;473,355;475,355;477,355;479,355;481,355;483,354;485,353;487,352;489,350;491,348;493,346;494,344;495,342;496,340;496,338;498,336;498,334;498,332;498,330;498,328;498,326;498,324;497,323;496,321;496,319;495,317;494,315;492,314;491,312;489,311;487,310;485,308;461,307"
identical_balls_trick_000_018.mp4,888,14.814800,32,sports ball,0.793669,638.865,434.541,690.748,485.734,664.807,460.138,51.883,51.193,1,2210,664.833,459.121,1,"654,434;652,436;650,438;648,438;646,440;644,442;644,444;642,446;641,447;640,449;640,451;640,453;640,455;640,457;640,459;640,461;640,463;640,465;640,467;640,469;641,471;642,473;644,475;646,477;648,479;650,481;652,482;654,482;656,483;658,485;660,485;662,485;664,485;666,485;668,485;670,485;672,485;674,484;676,482;678,482;680,481;682,479;684,477;685,475;687,473;687,471;688,469;690,467;691,465;691,463;691,461;691,459;691,457;691,455;691,453;689,451;688,449;688,447;686,445;685,443;683,441;682,439;680,438;655,434"
identical_balls_trick_000_018.mp4,888,14.814800,32,sports ball,0.723402,567.779,441.795,615.283,489.657,591.531,465.726,47.504,47.862,2,1684,592.435,462.591,1,"579,442;577,444;575,446;573,448;571,450;569,452;568,454;568,456;568,458;568,460;568,462;568,464;568,466;568,468;569,469;571,470;573,471;575,473;575,475;575,477;575,479;575,481;577,483;579,482;581,481;583,481;585,479;587,478;589,476;591,475;593,474;595,474;597,475;599,477;599,479;599,481;599,483;599,485;599,487;599,489;601,489;603,489;605,489;607,487;609,485;610,483;612,481;613,479;614,477;614,475;615,473;615,471;615,469;615,467;615,465;615,463;615,461;614,459;614,457;612,455;611,453;611,451;610,449;580,442"
identical_balls_trick_000_018.mp4,889,14.831483,32,sports ball,0.709394,449.645,333.446,498.125,382.580,473.885,358.013,48.480,49.134,0,1991,474.189,358.075,1,"461,335;459,337;457,339;455,341;453,343;452,345;451,347;451,349;451,351;451,353;451,355;451,357;451,359;451,361;451,363;451,365;451,367;451,369;452,371;453,373;455,375;457,377;459,379;461,380;463,380;465,381;467,381;469,381;471,381;473,381;475,381;477,381;479,381;481,381;483,381;485,381;487,380;489,379;491,378;493,377;494,375;495,373;496,371;496,369;497,367;498,366;498,364;498,362;498,360;498,358;498,356;498,354;498,352;498,350;496,348;496,346;495,344;494,342;492,340;490,338;488,337;486,336;484,335;462,335"
identical_balls_trick_000_018.mp4,889,14.831483,32,sports ball,0.633046,634.064,415.477,684.867,467.001,659.466,441.239,50.803,51.525,1,2156,659.412,440.477,1,"648,416;646,418;644,418;642,420;640,422;639,424;638,426;636,428;635,430;635,432;635,434;635,436;635,438;635,440;635,442;635,444;635,446;635,448;635,450;636,452;637,454;639,456;640,458;642,460;644,461;646,462;648,463;650,465;652,466;654,466;656,466;658,466;660,466;662,466;664,466;666,466;668,465;670,464;672,464;674,462;676,461;678,459;679,457;681,455;682,453;683,451;684,449;684,447;684,445;684,443;684,441;684,439;684,437;684,435;684,433;683,431;683,429;682,427;680,425;679,423;678,421;676,420;674,419;649,416"
identical_balls_trick_000_018.mp4,889,14.831483,32,sports ball,0.573207,564.432,405.421,611.876,453.049,588.154,429.235,47.444,47.628,2,1928,588.048,428.739,1,"575,406;573,408;571,409;569,411;568,413;567,415;566,417;565,418;565,420;565,422;565,424;565,426;565,428;565,430;565,432;565,434;565,436;565,438;567,440;567,442;568,444;569,446;571,448;573,449;575,449;577,450;579,450;581,450;583,449;585,450;587,450;588,452;590,452;592,452;594,452;596,452;598,452;600,452;602,451;604,450;606,449;607,447;608,445;609,443;610,441;611,439;611,437;611,435;611,433;611,431;611,429;611,427;611,425;611,423;611,421;610,419;608,417;608,415;607,413;605,411;603,409;601,407;599,406;576,406"
identical_balls_trick_000_018.mp4,890,14.848167,32,sports ball,0.825931,561.287,369.665,609.144,420.385,585.216,395.025,47.857,50.720,0,2024,584.671,394.734,1,"573,371;571,373;569,374;567,376;565,378;563,380;561,382;561,384;561,386;561,388;561,390;561,392;561,394;561,396;561,398;561,400;561,402;561,404;563,405;564,407;565,409;567,411;569,413;571,415;573,416;575,417;577,419;579,420;581,420;583,420;585,420;587,420;589,420;591,420;593,419;595,419;597,418;599,417;601,415;603,413;604,411;604,409;606,408;607,406;608,404;608,402;608,400;608,398;608,396;608,394;608,392;608,390;608,388;608,386;607,384;606,382;604,380;604,378;602,376;600,374;598,372;596,371;594,371;574,371"
identical_balls_trick_000_018.mp4,890,14.848167,32,sports ball,0.814835,450.964,363.668,500.734,412.422,475.849,388.045,49.770,48.754,1,2060,475.651,387.688,1,"464,364;462,366;460,368;458,369;456,371;454,373;452,375;452,377;452,379;452,381;452,383;452,385;452,387;452,389;452,391;452,393;452,395;452,397;452,399;453,401;455,403;456,405;458,407;460,408;462,408;464,410;465,411;467,412;469,412;471,412;473,412;475,412;477,412;479,412;481,412;483,412;485,411;487,411;488,409;490,409;492,407;494,405;496,403;496,401;498,400;499,398;500,396;500,394;500,392;500,390;500,388;500,386;500,384;500,382;500,380;499,378;498,376;498,374;496,372;494,370;492,368;490,366;488,364;465,364"
identical_balls_trick_000_018.mp4,890,14.848167,32,sports ball,0.737883,630.273,398.171,680.401,448.181,655.337,423.176,50.128,50.009,2,2119,655.105,422.723,1,"644,398;643,400;641,401;639,402;637,404;635,406;633,408;632,410;631,412;631,414;631,416;631,418;631,420;631,422;631,424;631,426;631,428;631,430;631,432;631,434;633,435;633,437;635,438;636,440;638,441;640,443;641,445;643,445;645,446;647,446;648,448;650,448;652,448;654,448;656,448;658,448;660,448;662,448;663,447;665,446;667,445;669,444;671,444;672,442;674,441;676,439;676,437;678,435;678,433;680,431;680,429;680,427;680,425;680,423;680,421;680,419;680,417;679,415;678,413;677,411;676,409;675,407;674,405;645,398"
identical_balls_trick_000_018.mp4,891,14.864850,32,sports ball,0.472816,557.228,336.286,606.137,387.602,581.682,361.944,48.908,51.316,0,2085,581.534,362.102,1,"570,338;568,340;566,341;564,343;563,344;561,346;560,348;559,350;558,352;557,353;557,355;557,357;557,359;557,361;557,363;557,365;557,367;557,369;559,371;560,373;560,375;561,377;563,379;565,380;567,382;569,383;571,384;571,386;573,387;575,387;577,387;579,387;581,387;583,387;585,387;587,387;589,387;591,387;593,386;595,385;597,383;599,381;601,379;602,377;603,375;604,373;605,371;606,370;606,368;606,366;606,364;606,362;606,360;606,358;606,356;605,354;604,352;603,350;602,348;601,346;599,344;598,342;596,340;571,338"
